საქონლის კოდი,საქონლის დასახელება,ზომის ერთეული,რაოდ.,ერთეულის ფასი,საქონლის ფასი,დაბეგვრა,ზედნადების ნომერი,სტატუსი,მყიდველი,გამყიდველი,ზედნადების ტიპი,ტრანსპორტირების დაწყება,ტრანსპორტირების დასრულება,მძღოლი,ა/მ ნომერი,გააქტიურების თარიღი,ტრანსპორტირების დაწყების თარიღი,ტრანსპ. თანხა,შენიშვნა,ქვე-მომხმარებელი,ფირნიშის ან ცნობის ნომერი,დოკუმენტის N,
00025,გადამყვანი 32/25,ცალი,10,0.50,5,ჩვეულებრივი,0975159339,აქტიური,(400017245) შპს აი-სი-ი,(445457014) შპს თერმო სახლი ბათუმი ,ტრანსპორტირებით,ქ. ბათუმი პუშკინის 111,ქ. ბათუმი გოგებაშვილის 20,() ,,30-აპრ-2026 15:37:54,30-აპრ-2026 15:37:54,0,უნაღდო GE73TB72 1363 6020 1000 02,ბ. ჭ.,, ,
03839,მუხლი 32/90 PP,ცალი,20,0.90,18,ჩვეულებრივი,0975159339,აქტიური,(400017245) შპს აი-სი-ი,(445457014) შპს თერმო სახლი ბათუმი ,ტრანსპორტირებით,ქ. ბათუმი პუშკინის 111,ქ. ბათუმი გოგებაშვილის 20,() ,,30-აპრ-2026 15:37:54,30-აპრ-2026 15:37:54,0,უნაღდო GE73TB72 1363 6020 1000 02,ბ. ჭ.,, ,
00137,სამკაპი 32,ცალი,20,1,20,ჩვეულებრივი,0975159339,აქტიური,(400017245) შპს აი-სი-ი,(445457014) შპს თერმო სახლი ბათუმი ,ტრანსპორტირებით,ქ. ბათუმი პუშკინის 111,ქ. ბათუმი გოგებაშვილის 20,() ,,30-აპრ-2026 15:37:54,30-აპრ-2026 15:37:54,0,უნაღდო GE73TB72 1363 6020 1000 02,ბ. ჭ.,, ,
00007,კუთხური პროფილი 25მმ (ფლიანეცი),მეტრი,300,1.95,585,ჩვეულებრივი,0975113870,დასრულებული,(400017245) შპს აი-სი-ი,(202456109) შპს ნ.ბ. ჯგუფი,ტრანსპორტირებით,თბილისი . წერეთლის 118 ადგილი 3ბ . 4ბ . 5ბ.,"თბილისი , თვალჭრელიძის 8",(13001005987) პაატა ბეროშვილი,XX024TT,30-აპრ-2026 13:27:26,30-აპრ-2026 13:27:59,76.53,GE03BG0000000896353700 საქ/ბან,,, ,
00018,სამაგრი დეტალი კუთხე 25მმ (MAKRO),ცალი,2500,0.32,800,ჩვეულებრივი,0975113870,დასრულებული,(400017245) შპს აი-სი-ი,(202456109) შპს ნ.ბ. ჯგუფი,ტრანსპორტირებით,თბილისი . წერეთლის 118 ადგილი 3ბ . 4ბ . 5ბ.,"თბილისი , თვალჭრელიძის 8",(13001005987) პაატა ბეროშვილი,XX024TT,30-აპრ-2026 13:27:26,30-აპრ-2026 13:27:59,76.53,GE03BG0000000896353700 საქ/ბან,,, ,
10345,4.2x16 თვითმჭრელი დაპრესილი საკისრით და ბურღით (სემიჩკა),ცალი,10000,0.0180,180,ჩვეულებრივი,0975113870,დასრულებული,(400017245) შპს აი-სი-ი,(202456109) შპს ნ.ბ. ჯგუფი,ტრანსპორტირებით,თბილისი . წერეთლის 118 ადგილი 3ბ . 4ბ . 5ბ.,"თბილისი , თვალჭრელიძის 8",(13001005987) პაატა ბეროშვილი,XX024TT,30-აპრ-2026 13:27:26,30-აპრ-2026 13:27:59,76.53,GE03BG0000000896353700 საქ/ბან,,, ,
60N60,დიოდი 60N60,ცალი,2,22.50,45,ჩვეულებრივი,0975115340,დასრულებული,(400017245) შპს აი-სი-ი,(406091688) შპს SM Company,ტრანსპორტირების გარეშე,"ქ. თბილისი, ლილოს დასახლება მე-5კვ მე-2 კორპ.",,() ,,30-აპრ-2026 13:32:37,30-აპრ-2026 13:32:37,0,"ანგარიშის ნომერი: GE27BG0000000323282700 - შპს  ""SM Company"", ტელ.:  555 95 71 22 ქეთი",,, ,
00135,სამკაპი 25,ცალი,20,0.55,11,ჩვეულებრივი,0975159339,აქტიური,(400017245) შპს აი-სი-ი,(445457014) შპს თერმო სახლი ბათუმი ,ტრანსპორტირებით,ქ. ბათუმი პუშკინის 111,ქ. ბათუმი გოგებაშვილის 20,() ,,30-აპრ-2026 15:37:54,30-აპრ-2026 15:37:54,0,უნაღდო GE73TB72 1363 6020 1000 02,ბ. ჭ.,, ,
02327,შავი იზოლაცია,ცალი,10,3,30,ჩვეულებრივი,0975159339,აქტიური,(400017245) შპს აი-სი-ი,(445457014) შპს თერმო სახლი ბათუმი ,ტრანსპორტირებით,ქ. ბათუმი პუშკინის 111,ქ. ბათუმი გოგებაშვილის 20,() ,,30-აპრ-2026 15:37:54,30-აპრ-2026 15:37:54,0,უნაღდო GE73TB72 1363 6020 1000 02,ბ. ჭ.,, ,
13242.09122,საიზოლაციო მილი 22/9 MM (146 M/KT),მეტრი,52,1.40,72.80,ჩვეულებრივი,0975159339,აქტიური,(400017245) შპს აი-სი-ი,(445457014) შპს თერმო სახლი ბათუმი ,ტრანსპორტირებით,ქ. ბათუმი პუშკინის 111,ქ. ბათუმი გოგებაშვილის 20,() ,,30-აპრ-2026 15:37:54,30-აპრ-2026 15:37:54,0,უნაღდო GE73TB72 1363 6020 1000 02,ბ. ჭ.,, ,
13242.09128,საიზოლაციო მილი 28/9 MM (130 M/KT),ცალი,48,1.60,76.80,ჩვეულებრივი,0975159339,აქტიური,(400017245) შპს აი-სი-ი,(445457014) შპს თერმო სახლი ბათუმი ,ტრანსპორტირებით,ქ. ბათუმი პუშკინის 111,ქ. ბათუმი გოგებაშვილის 20,() ,,30-აპრ-2026 15:37:54,30-აპრ-2026 15:37:54,0,უნაღდო GE73TB72 1363 6020 1000 02,ბ. ჭ.,, ,
13242.09135,საიზოლაციო მილი 35/9 MM (98 M/KT),მეტრი,80,1.80,144,ჩვეულებრივი,0975159339,აქტიური,(400017245) შპს აი-სი-ი,(445457014) შპს თერმო სახლი ბათუმი ,ტრანსპორტირებით,ქ. ბათუმი პუშკინის 111,ქ. ბათუმი გოგებაშვილის 20,() ,,30-აპრ-2026 15:37:54,30-აპრ-2026 15:37:54,0,უნაღდო GE73TB72 1363 6020 1000 02,ბ. ჭ.,, ,
809698,ხუფი 20 გხ ASB,ცალი,10,0.40,4,ჩვეულებრივი,0975159339,აქტიური,(400017245) შპს აი-სი-ი,(445457014) შპს თერმო სახლი ბათუმი ,ტრანსპორტირებით,ქ. ბათუმი პუშკინის 111,ქ. ბათუმი გოგებაშვილის 20,() ,,30-აპრ-2026 15:37:54,30-აპრ-2026 15:37:54,0,უნაღდო GE73TB72 1363 6020 1000 02,ბ. ჭ.,, ,
809346,მუხლი 25/90 Thermalino,ცალი,20,0.50,10,ჩვეულებრივი,0975159339,აქტიური,(400017245) შპს აი-სი-ი,(445457014) შპს თერმო სახლი ბათუმი ,ტრანსპორტირებით,ქ. ბათუმი პუშკინის 111,ქ. ბათუმი გოგებაშვილის 20,() ,,30-აპრ-2026 15:37:54,30-აპრ-2026 15:37:54,0,უნაღდო GE73TB72 1363 6020 1000 02,ბ. ჭ.,, ,
00558,"ხამუთი პლასტმასის 4,8*350",ცალი,3,6,18,ჩვეულებრივი,0975159339,აქტიური,(400017245) შპს აი-სი-ი,(445457014) შპს თერმო სახლი ბათუმი ,ტრანსპორტირებით,ქ. ბათუმი პუშკინის 111,ქ. ბათუმი გოგებაშვილის 20,() ,,30-აპრ-2026 15:37:54,30-აპრ-2026 15:37:54,0,უნაღდო GE73TB72 1363 6020 1000 02,ბ. ჭ.,, ,
SFTK24,SFTK24  ქანჩის გასაღები 24mm,ცალი,2,12,24,ჩვეულებრივი,0975134680,აქტიური,(400017245) შპს აი-სი-ი,(445391399) შპს მინია,ტრანსპორტირებით,ქ.ბათუმი პუშკინის #42,"ქ.ბათუმი, ვაჟა-ფშაველას 17",() ,,30-აპრ-2026 14:30:31,30-აპრ-2026 14:30:36,0,POS ტერმინალი,ვლადიმერ მოსიძე,, ,
0823,0823 პლასმასის ხამუთი 7.2X500,ცალი,3,18,54,ჩვეულებრივი,0975143886,აქტიური,(400017245) შპს აი-სი-ი,(445531309) შპს ინოქს,ტრანსპორტირებით,ბათუმი პუშკინის ქ # 11,ბათუმი გოგებაშვილის ქ # 20,() ,,30-აპრ-2026 14:56:09,30-აპრ-2026 14:55:50,0,უნაღდო ბარათით,კობა ბექტაშვილი,, ,
90491,ექვსკუთხა ქანჩის ნაკრები S,ცალი,3,15,45,ჩვეულებრივი,0975145347,დასრულებული,(400017245) შპს აი-სი-ი,(448385872) შპს 1001 წვრილმანი,ტრანსპორტირებით,"ქ.ბათუმი,ფალავანდიშვილი 16ბ GE93TB7591836050100001/GE37BG0000000607448773/GE28LB0113171448557002","ქ. ბათუმი , ხიმშიაშვილის ქ,#29",() ,,30-აპრ-2026 15:00:42,30-აპრ-2026 15:00:42,0,ტერმინალი (საქართველო),ი. გ.,, ,
